a,a,a,a
243_245386411,1542380400000000,2000256250,0
243_245386411,1229353200000000,1053988923,0
243_245386411,1231599600000000,1871212187,0
243_245386411,1560092400000000,257503915,0
243_245386411,1387465200000000,902706514,0
243_245386411,1485615600000000,845912837,0
243_245386411,1568041200000000,187791617,0
243_245386411,1568991600000000,570361501,0
243_245386411,1368630000000000,369657751,0
243_245386411,1397401200000000,328302161,0
243_245386411,1553180400000000,1552589246,0
243_245386411,1509462000000000,1300056051,0
243_245386411,1516114800000000,1873607804,0
243_245386411,1359903600000000,1966018470,0
243_245386411,1502463600000000,1526927445,0
243_245386411,1477062000000000,407931709,0
243_245386411,1485788400000000,487956619,0
243_245386411,1479826800000000,1926633400,0
243_245386411,1504105200000000,1644016961,0
243_245386411,1557586800000000,186489688,0
243_245386411,1517756400000000,725070685,0
243_245386411,1448204400000000,1750871782,0
243_245386411,1300633200000000,1566989196,0
243_245386411,1385046000000000,1154510556,0
243_245386411,1571238000000000,2075822547,0
243_245386411,1392908400000000,293241573,0
243_245386411,1546441200000000,935255260,0
243_245386411,1568991600000000,42865350,0
243_245386411,1561129200000000,1162902886,0
243_245386411,1529334000000000,1366006911,0
243_245386411,1467471600000000,1439005620,0
243_245386411,1533740400000000,1538487153,0
243_245386411,1303052400000000,98268179,0
243_245386411,1534172400000000,528044294,0
243_245386411,1547305200000000,1744690934,0
243_245386411,1475506800000000,1183168110,0
243_245386411,1493564400000000,1634164181,0
243_245386411,1553007600000000,1641650963,0
243_245386411,1437663600000000,1498857084,0
243_245386411,1445612400000000,1554399192,0
243_245386411,1506092400000000,1459351470,0
243_245386411,1401289200000000,1890737819,0
243_245386411,1571583600000000,905773216,0
243_245386411,1434898800000000,583102303,0
243_245386411,1515510000000000,1065272319,0
243_245386411,1322146800000000,2122926449,0
243_245386411,1559228400000000,891081276,0
243_245386411,1569855600000000,312483990,0
243_245386411,1523718000000000,1668276128,0
243_245386411,1542121200000000,115128668,0
243_245386411,1304953200000000,1272688343,0
243_245386411,1460214000000000,1977655880,0
243_245386411,1335711600000000,1797589654,0
243_245386411,1545145200000000,447104828,0
243_245386411,1510153200000000,77221006,0
243_245386411,1570460400000000,554121849,0
243_245386411,1531666800000000,1593318245,0
243_245386411,1481382000000000,1606301142,0
243_245386411,1557068400000000,1167795354,0
243_245386411,1558191600000000,1268603424,0
243_245386411,1539529200000000,748110470,0
243_245386411,1537974000000000,128845892,0
243_245386411,1391439600000000,1294943278,0
243_245386411,1568300400000000,1974433748,0
243_245386411,1541862000000000,295678136,0
243_245386411,1513609200000000,1355107831,0
243_245386411,1556290800000000,220387258,0
243_245386411,1305558000000000,1688755702,0
243_245386411,1549724400000000,169072882,0
243_245386411,1569855600000000,1547583268,0
243_245386411,1409151600000000,1139734731,0
243_245386411,1424185200000000,1870961885,0
243_245386411,1537801200000000,1267779390,0
243_245386411,1558278000000000,1225004109,0
243_245386411,1551366000000000,1534196620,0
243_245386411,1488639600000000,1799447477,0
243_245386411,1567782000000000,1961406046,0
243_245386411,1554044400000000,466849902,0
243_245386411,1445698800000000,952808181,0
243_245386411,1558450800000000,577832041,0
243_245386411,1364828400000000,57826147,0
243_245386411,1566054000000000,342115847,0
243_245386411,1365260400000000,1344590986,0
243_245386411,1515337200000000,545113637,0
243_245386411,1569596400000000,1933320224,0
243_245386411,1567522800000000,64294716,0
243_245386411,1565967600000000,1067961474,0
243_245386411,1546441200000000,1338139012,0
243_245386411,1560524400000000,50269988,0
243_245386411,1524927600000000,437597103,0
243_245386411,1561215600000000,826341216,0
243_245386411,1414854000000000,2128382559,0
243_245386411,1549724400000000,34630456,0
243_245386411,1534690800000000,934281688,0
243_245386411,1552489200000000,37395934,0
243_245386411,1529852400000000,1545053266,0
243_245386411,1408719600000000,176432337,0
243_245386411,1535900400000000,886986785,0
243_245386411,1568646000000000,624846956,0
243_245386411,1568646000000000,980706773,0
243_245386411,1540825200000000,1400802531,0
243_245386411,1255705200000000,689413511,0
243_245386411,1562166000000000,439083196,0
243_245386411,1521126000000000,2001998233,0
243_245386411,1562598000000000,1322047461,0
243_245386411,1572966000000000,714602915,0
243_245386411,1479222000000000,1283789566,0
243_245386411,1508425200000000,2012909317,0
243_245386411,1572274800000000,870926854,0
243_245386411,1525186800000000,675210724,0
243_245386411,1550588400000000,1417067453,0
243_245386411,1497452400000000,1583657773,0
243_245386411,1568818800000000,788186138,0
243_245386411,1348326000000000,1765555736,0
243_245386411,1562338800000000,258795284,0
243_245386411,1563289200000000,2059434398,0
243_245386411,1569164400000000,1477475515,0
243_245386411,1567782000000000,753267016,0
243_245386411,1569078000000000,720006469,0
243_245386411,1421506800000000,2038321822,0
243_245386411,1537542000000000,82382863,0
243_245386411,1483542000000000,1879472857,0
243_245386411,1526742000000000,369336993,0
243_245386411,1564412400000000,235152642,0
243_245386411,1318690800000000,1864962757,0
243_245386411,1539788400000000,152310800,0
243_245386411,1508943600000000,135356756,0
243_245386411,1411311600000000,1051547807,0
243_245386411,1523890800000000,1336860580,0
243_245386411,1451228400000000,2085641600,0
243_245386411,1532962800000000,460132712,0
243_245386411,1529593200000000,1661239497,0
243_245386411,1476198000000000,687125693,0
243_245386411,1538406000000000,662443636,0
243_245386411,1548774000000000,691438249,0
243_245386411,1516633200000000,298731930,0
243_245386411,1567350000000000,7549754,0
243_245386411,1569942000000000,483516546,0
243_245386411,1326726000000000,1853355239,0
243_245386411,1549119600000000,182888661,0
243_245386411,1532790000000000,128367190,0
243_245386411,1361458800000000,804056689,0
243_245386411,1484406000000000,419194636,0
243_245386411,1547910000000000,520059867,0
243_245386411,1521385200000000,1936490910,0
243_245386411,1550847600000000,1645989452,0
243_245386411,1361199600000000,151217260,0
243_245386411,1511967600000000,1769981252,0
243_245386411,1530975600000000,460193108,0
243_245386411,1522422000000000,1430687480,0
243_245386411,1518361200000000,484267477,0
243_245386411,1535036400000000,543786930,0
243_245386411,1567782000000000,1062028882,0
243_245386411,1535986800000000,57205206,0
243_245386411,1498143600000000,1743493809,0
243_245386411,1537455600000000,32847107,0
243_245386411,1524495600000000,664892801,0
243_245386411,1467471600000000,403161380,0
243_245386411,1569596400000000,1817958604,0
243_245386411,1512831600000000,1765060696,0
243_245386411,1531839600000000,1942440807,0
243_245386411,1568386800000000,1523415191,0
243_245386411,1483455600000000,605625832,0
243_245386411,1568905200000000,879237422,0
243_245386411,1549033200000000,794656470,0
243_245386411,1570978800000000,153049798,0
243_245386411,1556377200000000,1912025085,0
243_245386411,1490972400000000,1933807639,0
243_245386411,1502377200000000,529231843,0
243_245386411,1526137200000000,138736565,0
243_245386411,1408892400000000,1953643785,0
243_245386411,1568127600000000,391496465,0
243_245386411,1497884400000000,1375509734,0
243_245386411,1568473200000000,1847406239,0
243_245386411,1350313200000000,1085173315,0
243_245386411,1231686000000000,578178840,0
243_245386411,1070722800000000,727556445,0
243_245386411,1405090800000000,1791802145,0
243_245386411,1228489200000000,1980213142,0
243_245386411,1400857200000000,619285294,0
243_245386411,1520434800000000,645140246,0
243_245386411,1359212400000000,585185860,0
243_245386411,1519570800000000,2001325463,0
243_245386411,1554044400000000,1944855458,0
243_245386411,1563894000000000,1081841604,0
243_245386411,1511449200000000,1538360489,0
243_245386411,1506524400000000,532927468,0
243_245386411,1555340400000000,865651478,0
243_245386411,1558537200000000,376217570,0
243_245386411,1455807600000000,1208464202,0
243_245386411,1266505200000000,1331748682,0
243_245386411,1569682800000000,870979858,0
243_245386411,1318863600000000,39957754,0
243_245386411,1510153200000000,839610789,0
243_245386411,1529074800000000,896833374,0
243_245386411,1543676400000000,502733155,0
243_245386411,1563030000000000,2121162132,0
243_245386411,1532098800000000,975233458,0
243_245386411,1561993200000000,137530493,0
243_245386411,1538838000000000,816320100,0
243_245386411,1567954800000000,1839638267,0
243_245386411,1274972400000000,1057815606,0
243_245386411,1519916400000000,327959731,0
243_245386411,1408546800000000,2111490739,0
243_245386411,1558969200000000,1277200683,0
243_245386411,1491231600000000,1946263456,0
243_245386411,1558623600000000,1666213002,0
243_245386411,1551279600000000,2011601902,0
243_245386411,1500130800000000,949069004,0
243_245386411,1562684400000000,943265992,0
243_245386411,1418742000000000,354058792,0
243_245386411,1426345200000000,1166411363,0
243_245386411,1517238000000000,2018864911,0
243_245386411,1569942000000000,1822420583,0
243_245386411,1568559600000000,1653937840,0
243_245386411,1568559600000000,657189378,0
243_245386411,1544540400000000,1115127001,0
243_245386411,1557500400000000,1529865037,0
243_245386411,1568473200000000,1654892712,0
243_245386411,1556636400000000,895642508,0
243_245386411,1554562800000000,1162952524,0
243_245386411,1549033200000000,2060578025,0
243_245386411,1568473200000000,507047227,0
243_245386411,1561820400000000,1479291938,0
243_245386411,1522422000000000,1332669155,0
243_245386411,1550761200000000,561820664,0
243_245386411,1532271600000000,80653797,0
243_245386411,1521990000000000,799267158,0
243_245386411,1567609200000000,1493184635,0
243_245386411,1213714800000000,1712936312,0
243_245386411,1570460400000000,1882399865,0
243_245386411,1568818800000000,1584981204,0
243_245386411,1562943600000000,1518892279,0
243_245386411,1372172400000000,2087129393,0
243_245386411,1276527600000000,447614849,0
243_245386411,1506697200000000,1404949156,0
243_245386411,1552402800000000,2021424654,0
243_245386411,1571238000000000,491430520,0
243_245386411,1560870000000000,977551645,0
243_245386411,1560697200000000,1475659078,0
243_245386411,1536764400000000,886767934,0
243_245386411,1494255600000000,1762747422,0
243_245386411,1557241200000000,1613987187,0
243_245386411,1568818800000000,353351614,0
243_245386411,1464706800000000,389904492,0
243_245386411,1286982000000000,568741308,0
243_245386411,1552057200000000,637656224,0
243_245386411,1390402800000000,484479123,0
243_245386411,1276354800000000,476806604,0
243_245386411,1567782000000000,1320279615,0
243_245386411,1551538800000000,896178594,0
243_245386411,1572015600000000,34878398,0
243_245386411,1536332400000000,906784387,0
243_245386411,1409583600000000,320536940,0
243_245386411,1467298800000000,1803875006,0
243_245386411,1567695600000000,951274802,0
243_245386411,1567782000000000,720594991,0
243_245386411,1519484400000000,1756573323,0
243_245386411,1395759600000000,863502459,0
243_245386411,1531580400000000,331323281,0
243_245386411,1527346800000000,1544952096,0
243_245386411,1510153200000000,838247909,0
243_245386411,1475938800000000,1005338989,0
243_245386411,1410015600000000,1047847300,0
243_245386411,1383231600000000,1919830136,0
243_245386411,1516201200000000,1498233999,0
243_245386411,1556204400000000,929375783,0
243_245386411,1563462000000000,1010022003,0
243_245386411,1501513200000000,735342491,0
243_245386411,1557414000000000,816954633,0
243_245386411,1327158000000000,1319925308,0
243_245386411,1522594800000000,1011698289,0
243_245386411,1539010800000000,1045045497,0
243_245386411,1549119600000000,1026591449,0
243_245386411,1531234800000000,725529429,0
243_245386411,1264086000000000,665370867,0
243_245386411,1534950000000000,389704969,0
243_245386411,1499698800000000,473279443,0
243_245386411,1526050800000000,1178427877,0
243_245386411,1559401200000000,1039683798,0
243_245386411,1501945200000000,84437966,0
243_245386411,1505401200000000,127441761,0
243_245386411,1506610800000000,833686290,0
243_245386411,1497452400000000,1839401776,0
243_245386411,1415545200000000,454637415,0
243_245386411,1547391600000000,1638106289,0
243_245386411,1499526000000000,260023990,0
243_245386411,1544281200000000,1284184132,0
243_245386411,1545404400000000,458989770,0
243_245386411,1568386800000000,1765396124,0
243_245386411,1483455600000000,809916736,0
243_245386411,1541257200000000,792349927,0
243_245386411,1416754800000000,1578492957,0
243_245386411,1562166000000000,1331551358,0
243_245386411,1510066800000000,905479937,0
243_245386411,1512572400000000,1974407064,0
243_245386411,1426086000000000,210581726,0
243_245386411,1433775600000000,1302941797,0
243_245386411,1471100400000000,8158505,0
243_245386411,1458745200000000,1839996572,0
243_245386411,1540652400000000,676816226,0
243_245386411,1548428400000000,1516522329,0
243_245386411,1560610800000000,769891363,0
243_245386411,1561820400000000,915514572,0
243_245386411,1557414000000000,1912117018,0
243_245386411,1569337200000000,485969443,0
243_245386411,1570287600000000,1488662264,0
243_245386411,1549378800000000,123177980,0
243_245386411,1478012400000000,729603143,0
243_245386411,1566054000000000,311178944,0
243_245386411,1526828400000000,799358396,0
243_245386411,1555081200000000,849974773,0
243_245386411,1436022000000000,1110172933,0
243_245386411,1560610800000000,105503177,0
243_245386411,1426258800000000,1609861729,0
243_245386411,1562338800000000,1454405786,0
243_245386411,1358089200000000,2140138909,0
243_245386411,1524236400000000,2050429985,0
243_245386411,1538751600000000,248549685,0
243_245386411,1557500400000000,1581387813,0
